ts,main.temp,main.humidity,wind.speed,clouds.all
10/11/2024 14:40,36.6,37,7.1,3
10/11/2024 14:45,36.6,37,7.1,3
10/11/2024 14:50,36.6,37,7.1,3
10/11/2024 14:55,36.4,38,7.1,3
10/11/2024 15:00,36.4,38,7.1,3
10/11/2024 15:05,36.4,39,10.8,3
10/11/2024 15:10,36.4,39,10.8,3
10/11/2024 15:15,36.4,39,10.8,3
10/11/2024 15:20,36.4,39,10.8,3
10/11/2024 15:25,35.8,41,10.8,3
10/11/2024 15:30,35.8,45,10.5,2
10/11/2024 15:35,35.8,45,10.5,2
10/11/2024 15:40,35.8,45,10.5,2
10/11/2024 15:45,35.8,45,10.5,2
10/11/2024 15:50,35.8,40,13.7,2
10/11/2024 15:55,35.8,40,13.7,2
10/11/2024 16:00,35.8,40,13.7,2
10/11/2024 16:05,35.8,40,13.7,2
10/11/2024 16:10,35.8,40,13.7,2
10/11/2024 16:15,34.9,42,13.7,2
10/11/2024 16:20,34.9,42,13.7,2
10/11/2024 16:25,34.9,42,13.7,2
10/11/2024 16:30,34.9,42,13.7,2
10/11/2024 16:35,34.9,49,16.8,3
10/11/2024 16:40,34.9,49,16.8,3
10/11/2024 16:45,34.9,49,16.8,3
10/11/2024 16:50,33.9,43,14.6,3
10/11/2024 16:55,33.9,43,14.6,3
10/11/2024 17:00,36.1,38,14.6,3
10/11/2024 17:05,36.1,38,14.6,3
10/11/2024 17:10,36.1,38,14.6,3
10/11/2024 17:15,33.6,44,14.6,3
10/11/2024 17:20,33.9,43,14.6,3
10/11/2024 17:25,33.6,44,14.6,3
10/11/2024 17:30,33.6,44,14.6,3
10/11/2024 17:35,36.2,48,17.5,11
10/11/2024 17:40,36.2,48,17.5,11
10/11/2024 17:45,36.2,48,17.5,11
10/11/2024 17:50,36.2,43,12.8,11
10/11/2024 17:55,36.2,43,12.8,11
10/11/2024 18:00,36.2,43,12.8,11
10/11/2024 18:05,36.2,43,12.8,11
10/11/2024 18:10,36.2,43,12.9,11
10/11/2024 18:15,36.2,43,12.9,11
10/11/2024 18:20,35.4,45,12.9,11
10/11/2024 18:25,35.4,45,12.9,11
10/11/2024 18:30,35.4,45,12.9,11
10/11/2024 18:35,35.4,45,12.9,11
10/11/2024 18:40,35.4,52,16.1,6
10/11/2024 18:45,35.4,52,16.1,6
10/11/2024 18:50,35.4,52,16.1,6
10/11/2024 18:55,35.4,44,12.7,6
10/11/2024 19:00,35.4,44,12.7,6
10/11/2024 19:05,33.6,48,12.2,6
10/11/2024 19:10,34.5,46,12.2,6
10/11/2024 19:15,34.5,46,12.2,6
10/11/2024 19:20,34.5,46,12.2,6
10/11/2024 19:25,34.5,46,12.2,6
10/11/2024 19:30,34.5,46,12.2,6
10/11/2024 19:35,34,56,10.9,3
10/11/2024 19:40,34,56,10.9,3
10/11/2024 19:45,33.3,53,10.7,3
10/11/2024 19:50,33.3,53,10.7,3
10/11/2024 19:55,34,51,10.7,3
10/11/2024 20:00,34,52,8.3,3
10/11/2024 20:05,34,52,8.3,3
10/11/2024 20:10,33.4,53,8.3,3
10/11/2024 20:15,33.4,53,8.3,3
10/11/2024 20:20,33.4,53,8.3,3
10/11/2024 20:25,33.4,53,8.3,3
10/11/2024 20:30,33.4,53,8.3,3
10/11/2024 20:35,33.4,53,8.3,3
10/11/2024 20:40,33.4,58,8.5,0
10/11/2024 20:45,33.4,58,8.5,0
10/11/2024 20:50,33.4,58,8.5,0
10/11/2024 20:55,33.4,53,6.8,11
10/11/2024 21:00,32.1,57,6.8,11
10/11/2024 21:05,32.1,57,6.8,11
10/11/2024 21:10,32.6,55,6.8,11
10/11/2024 21:15,32.6,55,6.8,11
10/11/2024 21:20,32.6,55,6.8,11
10/11/2024 21:25,32.6,55,6.8,11
10/11/2024 21:30,32.6,61,7.3,0
10/11/2024 21:35,32.6,61,7.3,0
10/11/2024 21:40,31.5,61,5,0
10/11/2024 21:45,31.5,61,5,0
10/11/2024 21:50,32.6,57,5,0
10/11/2024 21:55,32.6,57,5,0
10/11/2024 22:00,32.6,57,5,0
10/11/2024 22:05,32.6,57,5,0
10/11/2024 22:10,31.8,59,5,0
10/11/2024 22:15,31.8,59,5,0
10/11/2024 22:20,32.6,57,5,0
10/11/2024 22:25,31.8,59,5,0
10/11/2024 22:30,31.8,59,5,0
10/11/2024 22:35,31.8,63,6.1,0
10/11/2024 22:40,31.8,63,6.1,0
10/11/2024 22:45,30.4,65,4.8,0
10/11/2024 22:50,30.4,65,4.8,0
10/11/2024 22:55,31.8,60,4.8,0
10/11/2024 23:00,31.8,60,4.8,0
10/11/2024 23:05,31.8,60,4.8,0
10/11/2024 23:10,31.8,60,4.8,0
10/11/2024 23:15,31.7,61,4.8,0
10/11/2024 23:20,31.7,61,4.8,0
10/11/2024 23:25,31.7,61,4.8,0
10/11/2024 23:30,31.7,64,5.2,0
10/11/2024 23:35,31.7,64,5.2,0
10/11/2024 23:40,31.7,64,5.2,0
10/11/2024 23:45,31.7,60,3.9,3
10/11/2024 23:50,31.7,60,3.9,3
10/11/2024 23:55,31.7,60,3.9,3
11/11/2024 0:00,26.9,64,4.1,0
11/11/2024 0:05,27.4,62,4.1,0
11/11/2024 0:10,27.4,62,4.1,0
11/11/2024 0:15,27,63,4.1,0
11/11/2024 0:20,27,63,4.1,0
11/11/2024 0:25,27,63,4.1,0
11/11/2024 0:30,27,63,4.1,0
11/11/2024 0:35,27,63,4.1,0
11/11/2024 0:40,27,70,5.3,0
11/11/2024 0:45,27,70,5.3,0
11/11/2024 0:50,27,65,5.4,0
11/11/2024 0:55,27,65,5.4,0
11/11/2024 1:00,27,65,5.4,0
11/11/2024 1:05,25.8,70,5.4,0
11/11/2024 1:10,25.8,70,5.4,0
11/11/2024 1:15,26.7,67,5.4,0
11/11/2024 1:20,26.7,67,5.4,0
11/11/2024 1:25,26.7,67,5.4,0
11/11/2024 1:30,26.7,67,5.4,0
11/11/2024 1:35,26.7,70,5.4,1
11/11/2024 1:40,26.7,70,5.4,1
11/11/2024 1:45,26.7,70,5.4,1
11/11/2024 1:50,26.7,65,4.5,1
11/11/2024 1:55,26.7,65,4.5,1
11/11/2024 2:00,26.7,65,4.5,1
11/11/2024 2:05,26.7,65,4.5,1
11/11/2024 2:10,26.7,66,4.5,1
11/11/2024 2:15,26.7,66,4.5,1
11/11/2024 2:20,26.3,67,4.5,1
11/11/2024 2:25,26.3,67,4.5,1
11/11/2024 2:30,26.3,67,4.5,1
11/11/2024 2:35,26.3,71,5,1
11/11/2024 2:40,26.3,71,5,1
11/11/2024 2:45,26.3,71,5,1
11/11/2024 2:50,25.1,73,3.7,0
11/11/2024 2:55,26.3,68,3.7,0
11/11/2024 3:00,26.3,68,3.7,0
11/11/2024 3:05,26.3,68,3.7,0
11/11/2024 3:10,25.1,73,3.6,0
11/11/2024 3:15,25.1,73,3.6,0
11/11/2024 3:20,25.7,70,3.6,0
11/11/2024 3:25,25.7,70,3.6,0
11/11/2024 3:30,25.7,70,3.6,0
11/11/2024 3:35,24.1,79,5,0
11/11/2024 3:40,24.1,79,5,0
11/11/2024 3:45,25.7,72,5,0
11/11/2024 3:50,25.7,72,5,0
11/11/2024 3:55,25.7,72,5,0
11/11/2024 4:00,25.7,72,5,0
11/11/2024 4:05,25.7,72,5,0
11/11/2024 4:10,25.7,72,5,0
11/11/2024 4:15,25.7,72,5,0
11/11/2024 4:20,25.7,72,5,0
11/11/2024 4:25,25.7,72,5,0
11/11/2024 4:30,25.7,72,5,0
11/11/2024 4:35,25.7,75,5.7,0
11/11/2024 4:40,25.7,75,5.7,0
11/11/2024 4:45,25.7,75,5.7,0
11/11/2024 4:50,25.7,70,5.7,0
11/11/2024 4:55,25.7,70,5.7,0
11/11/2024 5:00,25.7,70,5.7,0
11/11/2024 5:05,25.7,70,5.7,0
11/11/2024 5:10,25.6,70,5.7,0
11/11/2024 5:15,25.6,70,5.7,0
11/11/2024 5:20,25.6,70,5.7,0
11/11/2024 5:25,24.8,74,5.7,0
11/11/2024 5:30,24.8,74,5.7,0
11/11/2024 5:35,24.8,79,5.8,0
11/11/2024 5:40,24.8,79,5.8,0
11/11/2024 5:45,24.8,79,5.8,0
11/11/2024 5:50,24.8,79,5.8,0
11/11/2024 5:55,24.8,75,5.7,0
11/11/2024 6:00,24.8,75,5.7,0
11/11/2024 6:05,24.8,75,5.7,0
11/11/2024 6:10,25,74,5.7,0
11/11/2024 6:15,25,74,5.7,0
11/11/2024 6:20,25,74,5.7,0
11/11/2024 6:25,25,74,5.7,0
11/11/2024 6:30,25,74,5.7,0
11/11/2024 6:35,25,78,5.4,25
11/11/2024 6:40,23.5,82,5.1,25
11/11/2024 6:45,23.5,82,5.1,25
11/11/2024 6:50,23.5,82,5.1,25
11/11/2024 6:55,25,74,5.1,25
11/11/2024 7:00,25,74,5.1,25
11/11/2024 7:05,25,74,5.1,25
11/11/2024 7:15,25,74,5.1,25
11/11/2024 7:20,25.1,74,5.1,25
11/11/2024 7:25,25.1,74,5.1,25
11/11/2024 7:30,25.1,74,5.1,25
11/11/2024 7:35,22.8,88,6,36
11/11/2024 7:40,22.8,88,6,36
11/11/2024 7:45,22.9,84,4.8,36
11/11/2024 7:50,22.8,84,4.8,36
11/11/2024 7:55,22.8,84,4.8,36
11/11/2024 8:00,22.9,84,4.8,36
11/11/2024 8:05,22.9,84,4.8,36
11/11/2024 8:10,24.8,74,4.8,36
11/11/2024 8:15,24.8,74,4.8,36
11/11/2024 8:20,24.8,74,4.8,36
11/11/2024 8:25,24.8,74,4.8,36
11/11/2024 8:30,24.8,78,6,74
11/11/2024 8:35,24.8,78,6,74
11/11/2024 8:40,24.8,78,6,74
11/11/2024 8:45,24.8,78,6,74
11/11/2024 8:50,24.8,72,4,12
11/11/2024 8:55,24.8,72,4,12
11/11/2024 9:00,23.3,79,3.9,12
11/11/2024 9:05,23.3,79,3.9,12
11/11/2024 9:10,23.3,79,3.9,12
11/11/2024 9:15,24.8,72,3.9,12
11/11/2024 9:20,24.8,72,3.9,12
11/11/2024 9:25,25,72,3.9,12
11/11/2024 9:30,25,72,3.9,12
11/11/2024 9:35,25,77,5.7,49
11/11/2024 9:40,25,77,5.7,49
11/11/2024 9:45,26.1,72,3.5,49
11/11/2024 9:50,25,77,3.5,49
11/11/2024 9:55,25,77,3.5,49
11/11/2024 10:00,25,77,3.5,49
11/11/2024 10:05,25,77,3.5,49
11/11/2024 10:10,25,77,3.5,49
11/11/2024 10:15,26.4,71,3.5,49
11/11/2024 10:20,26.4,71,3.5,49
11/11/2024 10:25,26.4,71,3.5,49
11/11/2024 10:30,26.4,71,4.4,25
11/11/2024 10:35,26.4,71,3.5,49
11/11/2024 10:40,28.8,61,3.8,25
11/11/2024 10:45,28.8,61,3.8,25
11/11/2024 10:50,26.4,71,3.8,25
11/11/2024 10:55,26.4,71,3.8,25
11/11/2024 11:00,28.8,62,3.7,25
11/11/2024 11:05,28.8,62,3.7,25
11/11/2024 11:10,28.8,62,3.7,25
11/11/2024 11:15,26.4,71,3.7,25
11/11/2024 11:20,28.1,64,3.7,25
11/11/2024 11:25,28.1,64,3.7,25
11/11/2024 11:30,28.1,64,3.7,25
11/11/2024 11:35,29.1,60,3.7,25
11/11/2024 11:40,29.1,60,3.7,25
11/11/2024 11:45,29.1,56,3.7,3
11/11/2024 11:50,29.1,56,3.7,3
11/11/2024 11:55,29.1,56,3.7,3
11/11/2024 12:00,29.1,56,3.7,3
11/11/2024 12:05,29.1,56,3.7,3
11/11/2024 12:10,29.1,56,3.7,3
11/11/2024 12:15,31.2,50,3.7,3
11/11/2024 12:20,31.2,50,3.7,3
11/11/2024 12:25,31.2,50,3.7,3
11/11/2024 12:30,31.2,55,6.8,0
11/11/2024 12:35,31.2,55,6.8,0
11/11/2024 12:40,32.4,43,5.7,0
11/11/2024 12:45,32.4,43,5.7,0
11/11/2024 12:50,31.2,46,5.7,0
11/11/2024 12:55,31.2,46,5.7,0
11/11/2024 13:00,32.5,40,6.1,0
11/11/2024 13:05,32.5,40,6.1,0
11/11/2024 13:10,32,41,6.1,0
11/11/2024 13:15,32,41,6.1,0
11/11/2024 13:20,32,41,6.1,0
11/11/2024 13:25,32,41,6.1,0
11/11/2024 13:30,32,41,6.1,0
11/11/2024 13:35,32.6,50,9.6,0
11/11/2024 13:40,32.6,50,9.6,0
11/11/2024 13:45,32.9,37,8.3,0
11/11/2024 13:50,32.6,38,8.3,0
11/11/2024 13:55,32.6,38,8.3,0
11/11/2024 14:00,32.6,38,8.3,0
11/11/2024 14:05,32.6,38,8.3,0
11/11/2024 14:10,32.7,38,8.3,0
11/11/2024 14:15,32.6,38,8.3,0
11/11/2024 14:20,32.7,38,8.3,0
11/11/2024 14:25,32.7,38,8.3,0
11/11/2024 14:30,32.7,49,9.8,0
11/11/2024 14:35,32.7,49,9.8,0
11/11/2024 14:40,32.7,40,9.3,6
11/11/2024 14:45,32.7,40,9.3,6
11/11/2024 14:50,32.7,40,9.3,6
11/11/2024 14:55,32.7,40,9.3,6
11/11/2024 15:00,32.7,40,9.3,6
11/11/2024 15:05,32.7,40,9.3,6
11/11/2024 15:10,32.7,40,9.3,6
11/11/2024 15:15,32.8,39,9.3,6
11/11/2024 15:20,32.8,39,9.3,6
11/11/2024 15:25,32.8,39,9.3,6
11/11/2024 15:30,32.8,39,9.3,6
11/11/2024 15:35,32.8,48,11.3,0
11/11/2024 15:40,32.8,48,11.3,0
11/11/2024 15:45,32.8,48,11.3,0
11/11/2024 15:50,32.8,48,11.3,0
11/11/2024 15:55,32.8,37,11.5,0
11/11/2024 16:00,32.9,37,11.5,0
11/11/2024 16:05,32.9,37,11.5,0
11/11/2024 16:10,32.8,37,11.5,0
11/11/2024 16:15,32.8,37,11.5,0
11/11/2024 16:20,32.4,38,11.5,0
11/11/2024 16:25,32.4,38,11.5,0
11/11/2024 16:35,32.4,49,12.9,0
11/11/2024 16:40,32.4,49,12.9,0
11/11/2024 16:45,32.8,40,12,0
11/11/2024 16:50,32.8,40,12,0
11/11/2024 16:55,31.3,43,12,0
11/11/2024 17:00,31.3,43,12,0
11/11/2024 17:05,31.3,43,12,0
11/11/2024 17:10,31.3,43,12,0
11/11/2024 17:15,30.8,44,12,0
11/11/2024 17:20,30.8,44,12,0
11/11/2024 17:25,30.8,44,12,0
11/11/2024 17:30,33.3,38,12,0
11/11/2024 17:35,33.3,38,12,0
11/11/2024 17:40,33.3,44,10.8,0
11/11/2024 17:45,33.3,44,10.8,0
11/11/2024 17:50,33.3,44,10.8,0
11/11/2024 17:55,33.3,44,10.8,0
11/11/2024 18:00,33.3,44,10.8,0
11/11/2024 18:05,31.8,48,10.8,0
11/11/2024 18:10,31.8,48,10.8,0
11/11/2024 18:15,32.5,46,10.8,0
11/11/2024 18:25,32.5,46,10.8,0
11/11/2024 18:30,32.5,46,10.8,0
11/11/2024 18:35,32.5,50,10.7,0
11/11/2024 18:40,32.5,50,10.7,0
11/11/2024 18:45,30.8,53,10.3,0
11/11/2024 18:50,30.8,53,10.3,0
11/11/2024 18:55,32.5,48,10.3,0
11/11/2024 19:00,32.5,48,10.3,0
11/11/2024 19:05,32.5,48,10.3,0
11/11/2024 19:10,32.5,48,10.3,0
11/11/2024 19:15,31.5,51,10.3,0
11/11/2024 19:20,31.5,51,10.3,0
11/11/2024 19:25,31.5,51,10.3,0
11/11/2024 19:30,31.5,51,10.3,0
11/11/2024 19:35,31.2,55,10.2,0
11/11/2024 19:40,31.2,55,10.2,0
11/11/2024 19:45,31.2,55,10.2,0
11/11/2024 19:50,31.2,53,8.1,0
11/11/2024 19:55,31.2,53,8.1,0
11/11/2024 20:00,31.2,53,8.1,0
11/11/2024 20:05,31.2,53,8.1,0
11/11/2024 20:10,31.2,53,8.1,0
11/11/2024 20:15,31.2,53,8.1,0
11/11/2024 20:20,30.4,56,8.1,0
11/11/2024 20:25,30.4,56,8.1,0
11/11/2024 20:30,29,60,8.1,0
11/11/2024 20:35,29,62,8.2,0
11/11/2024 20:40,29,62,8.2,0
11/11/2024 20:45,29,62,8.2,0
11/11/2024 20:50,28.8,62,7,0
11/11/2024 20:55,28.8,60,6.4,0
11/11/2024 21:00,28.8,60,6.4,0
11/11/2024 21:05,28.8,60,6.4,0
11/11/2024 21:10,29,60,6.4,0
11/11/2024 21:15,29,60,6.4,0
11/11/2024 21:20,28.3,62,6.4,0
11/11/2024 21:25,28.3,62,6.4,0
11/11/2024 21:30,28.3,62,6.4,0
11/11/2024 21:35,28.3,62,6.4,0
11/11/2024 21:40,28.3,64,7.2,0
11/11/2024 21:45,28.3,64,7.2,0
11/11/2024 21:50,28.3,62,5,0
11/11/2024 21:55,28.3,62,5,0
11/11/2024 22:00,28.3,62,5,0
11/11/2024 22:05,28.3,62,5,0
11/11/2024 22:10,28.3,62,5,0
11/11/2024 22:15,28.3,62,5,0
11/11/2024 22:20,27.8,64,5,0
11/11/2024 22:25,27.8,64,5,0
11/11/2024 22:30,27.8,64,5,0
11/11/2024 22:35,27.8,64,5,0
11/11/2024 22:40,27.8,66,5.3,0
11/11/2024 22:45,27.8,66,5.3,0
11/11/2024 22:50,27.8,64,3.5,0
11/11/2024 22:55,27.9,64,3.5,0
11/11/2024 23:00,27.8,64,3.5,0
11/11/2024 23:05,27.8,64,3.5,0
11/11/2024 23:10,27.8,64,3.5,0
11/11/2024 23:15,27.3,66,3.5,0
11/11/2024 23:20,27.3,66,3.5,0
11/11/2024 23:25,27.3,66,3.5,0
11/11/2024 23:30,27.3,66,3.5,0
11/11/2024 23:35,27.3,66,3.5,0
11/11/2024 23:40,26.9,67,5,0
11/11/2024 23:45,27.3,65,5,0
11/11/2024 23:50,27.3,65,5,0
11/11/2024 23:55,27.3,65,5,0
12/11/2024 0:00,22.2,64,2.7,0
12/11/2024 0:05,22.2,64,2.7,0
12/11/2024 0:10,22.5,62,2.7,0
12/11/2024 0:15,22.2,64,2.7,0
12/11/2024 0:20,22.2,64,2.7,0
12/11/2024 0:25,21.8,65,2.7,0
12/11/2024 0:30,21.8,75,5.2,8
12/11/2024 0:35,21.8,65,2.7,0
12/11/2024 0:40,21.8,75,5.2,8
12/11/2024 0:45,21.8,64,3.9,8
12/11/2024 0:50,21.8,64,3.9,8
12/11/2024 0:55,21.8,64,3.9,8
12/11/2024 1:00,21.8,64,3.9,8
12/11/2024 1:05,21.5,65,3.9,8
12/11/2024 1:10,21.5,65,3.9,8
12/11/2024 1:15,21.3,66,3.9,8
12/11/2024 1:20,21.3,66,3.9,8
12/11/2024 1:25,21.3,66,3.9,8
12/11/2024 1:30,21.3,66,3.9,8
12/11/2024 1:35,21.3,66,3.9,8
12/11/2024 1:40,20.2,70,6.9,13
12/11/2024 1:45,20.2,70,6.9,13
12/11/2024 1:50,20.2,70,6.9,13
12/11/2024 1:55,21.3,66,6.9,13
12/11/2024 2:00,20.2,70,6.9,13
12/11/2024 2:05,21.3,66,6.9,13
12/11/2024 2:10,21.3,66,6.9,13
12/11/2024 2:15,21.3,66,6.9,13
12/11/2024 2:20,20.9,67,6.9,13
12/11/2024 2:25,20.9,67,6.9,13
12/11/2024 2:30,20.9,79,5.8,18
12/11/2024 2:35,20.9,79,5.8,18
12/11/2024 2:40,20.9,79,5.8,18
12/11/2024 2:45,20.9,79,5.8,18
12/11/2024 2:50,20.9,69,4.8,0
12/11/2024 2:55,20.9,69,4.8,0
12/11/2024 3:00,20.9,69,4.8,0
12/11/2024 3:05,20.9,67,4.6,0
12/11/2024 3:10,20.9,67,4.6,0
12/11/2024 3:15,22,62,4.6,0
12/11/2024 3:20,22,62,4.6,0
12/11/2024 3:25,22,62,4.6,0
12/11/2024 3:30,22,73,5.4,23
12/11/2024 3:35,22,73,5.4,23
12/11/2024 3:40,22,73,5.4,23
12/11/2024 3:45,22,60,5.1,23
12/11/2024 3:50,22,60,5.1,23
12/11/2024 3:55,22,60,5.1,23
12/11/2024 4:00,22,60,5.1,23
12/11/2024 4:05,22,60,5.1,23
12/11/2024 4:10,22,60,5.1,23
12/11/2024 4:15,21.8,61,5.1,23
12/11/2024 4:20,21.8,61,5.1,23
12/11/2024 4:25,21.8,61,5.1,23
12/11/2024 4:30,20.2,67,5.1,23
12/11/2024 4:35,20.2,67,5.1,23
12/11/2024 4:40,20.2,81,6.2,28
12/11/2024 4:45,20.2,67,3.9,28
12/11/2024 4:50,20.2,67,3.9,28
12/11/2024 4:55,20.2,67,3.9,28
12/11/2024 5:00,20.2,67,3.9,28
12/11/2024 5:05,20.2,67,3.9,28
12/11/2024 5:10,20.2,67,3.9,28
12/11/2024 5:15,19.3,71,3.9,28
12/11/2024 5:20,20.3,67,3.9,28
12/11/2024 5:25,20.3,67,3.9,28
12/11/2024 5:30,20.3,67,3.9,28
12/11/2024 5:35,20.3,67,3.9,28
12/11/2024 5:40,20.3,80,5.4,33
12/11/2024 5:45,20.3,68,4.7,6
12/11/2024 5:50,20.3,68,4.7,6
12/11/2024 5:55,20.3,68,4.7,6
12/11/2024 6:00,20.3,68,4.7,6
12/11/2024 6:05,20.3,68,4.7,6
12/11/2024 6:10,18.6,76,4.7,6
12/11/2024 6:15,20.3,68,4.7,6
12/11/2024 6:20,20.3,68,4.7,6
12/11/2024 6:25,20.3,68,4.7,6
12/11/2024 6:30,20.3,68,4.7,6
12/11/2024 6:35,20.3,68,4.7,6
12/11/2024 6:40,20.3,80,6.1,31
12/11/2024 6:45,20.3,80,6.1,31
12/11/2024 6:50,20.3,67,4.5,31
12/11/2024 6:55,20.3,67,4.5,31
12/11/2024 7:00,20.3,67,4.5,31
12/11/2024 7:05,20.3,67,4.5,31
12/11/2024 7:10,20.3,65,4.5,31
12/11/2024 7:15,20.3,65,4.5,31
12/11/2024 7:20,20.4,65,4.5,31
12/11/2024 7:25,20.4,65,4.5,31
12/11/2024 7:30,18.3,74,4.5,31
12/11/2024 7:35,18.3,74,4.5,31
12/11/2024 7:40,18.7,74,6.2,28
12/11/2024 7:45,18.7,74,6.2,28
12/11/2024 7:50,18.3,76,6.2,28
12/11/2024 7:55,18.3,76,6.2,28
12/11/2024 8:00,18.3,76,6.2,28
12/11/2024 8:05,18.3,76,6.2,28
12/11/2024 8:10,18.3,76,6.2,28
12/11/2024 8:15,20.5,66,6.2,51
12/11/2024 8:20,20.5,66,6.2,51
12/11/2024 8:25,20.5,66,6.2,51
12/11/2024 8:30,20.5,66,6.2,51
12/11/2024 8:35,20.5,66,6.2,51
12/11/2024 8:40,20.5,79,6.5,51
12/11/2024 8:45,20.5,63,6.1,51
12/11/2024 8:50,20.5,63,6.1,51
12/11/2024 8:55,20.5,63,6.1,51
12/11/2024 9:00,20.5,63,6.1,51
12/11/2024 9:05,20.5,63,5.2,51
12/11/2024 9:10,20.5,63,5.2,51
12/11/2024 9:15,20.3,64,5.2,51
12/11/2024 9:20,20.3,64,5.2,51
12/11/2024 9:25,20.3,64,5.2,51
12/11/2024 9:30,20.3,64,5.2,51
12/11/2024 9:35,20.3,78,6.8,51
12/11/2024 9:40,20.3,78,6.8,51
12/11/2024 9:45,20.3,67,6.8,51
12/11/2024 9:50,20.3,67,6.8,51
12/11/2024 9:55,20.3,67,6.8,51
12/11/2024 10:00,20.3,67,6.8,51
12/11/2024 10:05,20.3,67,6.8,51
12/11/2024 10:10,20.3,67,6.9,51
12/11/2024 10:15,22,60,6.9,51
12/11/2024 10:20,22,60,6.9,51
12/11/2024 10:25,22,60,6.9,51
12/11/2024 10:30,22,60,6.9,51
12/11/2024 10:35,21.5,70,7.7,51
12/11/2024 10:40,21.5,70,7.7,51
12/11/2024 10:45,23.4,56,10,51
12/11/2024 10:50,23.4,56,10,51
12/11/2024 10:55,21.5,63,10,51
12/11/2024 11:00,23.4,56,9.9,51
12/11/2024 11:05,23.4,56,9.9,51
12/11/2024 11:10,23.4,56,9.9,51
12/11/2024 11:15,21.5,63,9.9,51
12/11/2024 11:20,23.7,55,9.9,51
12/11/2024 11:25,23.7,55,9.9,51
12/11/2024 11:30,23.7,55,9.9,51
12/11/2024 11:35,24.5,56,10.1,51
12/11/2024 11:40,24.5,56,10.1,51
12/11/2024 11:45,25.4,48,10.7,51
12/11/2024 11:50,25.4,48,10.7,51
12/11/2024 11:55,24.5,51,10.7,51
12/11/2024 12:00,24.5,51,10.7,51
12/11/2024 12:05,25.4,48,10.7,51
12/11/2024 12:10,25.4,48,10.7,51
12/11/2024 12:15,25.2,49,10.7,51
12/11/2024 12:20,25.2,49,10.7,51
12/11/2024 12:25,25.2,49,10.7,51
12/11/2024 12:30,25.2,53,9.6,51
12/11/2024 12:35,25.2,53,9.6,51
12/11/2024 12:40,25.2,53,9.6,51
12/11/2024 12:45,25.2,53,9.6,51
12/11/2024 12:50,26.3,44,12.8,51
12/11/2024 12:55,25.2,47,12.8,51
12/11/2024 13:00,25.2,47,12.8,51
12/11/2024 13:05,25.2,47,12.8,51
12/11/2024 13:10,25.2,47,12.2,51
12/11/2024 13:15,26.4,44,12.2,51
12/11/2024 13:20,26.4,44,12.2,51
12/11/2024 13:25,26.4,44,12.2,51
12/11/2024 13:30,26.4,44,12.2,51
12/11/2024 13:35,27.2,41,12.4,51
12/11/2024 13:40,27.2,41,12.4,51
12/11/2024 13:45,27.2,41,12.4,51
12/11/2024 13:50,26.4,43,12.4,51
12/11/2024 13:55,26.4,43,12.4,51
12/11/2024 14:00,26.4,43,12.4,51
12/11/2024 14:05,26.4,43,12.4,51
12/11/2024 14:10,26.4,42,12,51
12/11/2024 14:15,26.4,42,12,51
12/11/2024 14:20,27.2,40,12,51
12/11/2024 14:25,27.2,40,12,51
12/11/2024 14:30,27.2,40,12,51
12/11/2024 14:35,27.2,40,12,51
12/11/2024 14:40,27.2,47,11.4,51
12/11/2024 14:45,27.2,47,11.4,51
12/11/2024 14:50,28.2,36,11.4,51
12/11/2024 14:55,28.2,36,11.4,51
12/11/2024 15:00,27.2,38,11.4,51
12/11/2024 15:05,27.2,38,11.4,51
12/11/2024 15:10,27.2,38,11.4,51
12/11/2024 15:15,27.2,38,11.4,51
12/11/2024 15:20,28.2,36,11.4,51
12/11/2024 15:25,28.2,36,11.4,51
12/11/2024 15:30,28.2,36,11.4,51
12/11/2024 15:35,28.2,44,11.9,51
12/11/2024 15:40,28.5,35,11.4,51
12/11/2024 15:45,28.5,35,11.4,51
12/11/2024 15:50,28.2,35,11.4,51
12/11/2024 15:55,28.2,35,11.4,51
12/11/2024 16:00,28.2,35,11.4,51
12/11/2024 16:05,28.2,35,11.4,51
12/11/2024 16:10,28.2,35,11.4,51
12/11/2024 16:15,28.2,35,11.4,51
12/11/2024 16:20,27.8,36,11.4,51
12/11/2024 16:25,27.8,36,11.4,51
12/11/2024 16:30,27.8,36,11.4,51
12/11/2024 16:35,27.8,45,13.9,51
12/11/2024 16:40,27.8,45,13.9,51
12/11/2024 16:45,28.2,38,12,51
12/11/2024 16:50,28.2,38,12,51
12/11/2024 16:55,28.9,37,12,51
12/11/2024 17:00,28.2,38,12,51
12/11/2024 17:05,28.2,38,12,51
12/11/2024 17:10,28.2,38,12,51
12/11/2024 17:15,28.3,38,12,51
12/11/2024 17:20,28.3,38,12,51
12/11/2024 17:25,28.3,38,12,51
12/11/2024 17:30,28.3,40,15.1,51
12/11/2024 17:35,28.3,40,15.1,51
12/11/2024 17:40,28.3,40,15.1,51
12/11/2024 17:45,28.3,43,14.1,51
12/11/2024 17:50,28.3,43,14.1,51
12/11/2024 17:55,28.3,43,14.1,51
12/11/2024 18:00,28.3,43,14.1,51
12/11/2024 18:05,28.3,43,14.1,51
12/11/2024 18:10,28.3,43,14.1,51
12/11/2024 18:15,27,46,14.1,51
12/11/2024 18:20,27,46,14.1,51
12/11/2024 18:25,27,46,14.1,51
12/11/2024 18:30,27,41,17,51
